Station,Habitat,Trap code,Coord.,Alt.,Date,Period,Fraction,Number,Dry weights (g),Comments,Status
PP40NE5,REG,PP40NE53,N29.88893 W7.47190,659,4/25/2017,April,Other,,0.05628,,WT
PP40NE5,REG,PP40NE53,N29.88893 W7.47190,659,4/25/2017,April,Tenebrionidae Diet,0,0,,WT
PP40NE5,REG,PP40NE53,N29.88893 W7.47190,659,4/25/2017,April,Tenebrionidae Other,4,0.27693,,WT
PP40NE5,REG,PP40NE54,N29.88894 W7.47234,659,4/25/2017,April,Messor,4,0.00679,,WT
PP40NE5,REG,PP40NE54,N29.88894 W7.47234,659,4/25/2017,April,Other,,0.04249,,WT
PP40NE5,REG,PP40NE54,N29.88894 W7.47234,659,4/25/2017,April,Tenebrionidae Diet,0,0,,WT
PP40NE5,REG,PP40NE54,N29.88894 W7.47234,659,4/25/2017,April,Tenebrionidae Other,7,0.37001,,WT
VB14SW1,REG,VB14SW11,N32.92837 W3.94942,1034,4/25/2017,April,Messor,2,0.00475,,NWT
VB14SW1,REG,VB14SW11,N32.92837 W3.94942,1034,4/25/2017,April,Other,,0.01243,,NWT
VB14SW1,REG,VB14SW11,N32.92837 W3.94942,1034,4/25/2017,April,Tenebrionidae Diet,0,0,,NWT
VB14SW1,REG,VB14SW11,N32.92837 W3.94942,1034,4/25/2017,April,Tenebrionidae Other,0,0,,NWT
VB14SW1,REG,VB14SW12,N32.92810 W3.94900,1034,4/25/2017,April,Messor,0,0,,NWT
VB14SW1,REG,VB14SW12,N32.92810 W3.94900,1034,4/25/2017,April,Other,,0.00135,,NWT
VB14SW1,REG,VB14SW12,N32.92810 W3.94900,1034,4/25/2017,April,Tenebrionidae Diet,0,0,,NWT
VB14SW1,REG,VB14SW12,N32.92810 W3.94900,1034,4/25/2017,April,Tenebrionidae Other,0,0,,NWT
VB14SW1,REG,VB14SW13,N32.92775 W3.94929,1035,4/25/2017,April,Messor,0,0,,NWT
VB14SW1,REG,VB14SW13,N32.92775 W3.94929,1035,4/25/2017,April,Other,,0.01351,,NWT
VB14SW1,REG,VB14SW13,N32.92775 W3.94929,1035,4/25/2017,April,Tenebrionidae Diet,0,0,,NWT
VB14SW1,REG,VB14SW13,N32.92775 W3.94929,1035,4/25/2017,April,Tenebrionidae Other,0,0,,NWT
VB14SW1,REG,VB14SW14,N32.92798 W3.94972,1037,4/25/2017,April,Messor,1,0.00215,,NWT
VB14SW1,REG,VB14SW14,N32.92798 W3.94972,1037,4/25/2017,April,Other,,0.05382,,NWT
VB14SW1,REG,VB14SW14,N32.92798 W3.94972,1037,4/25/2017,April,Tenebrionidae Diet,0,0,,NWT
VB14SW1,REG,VB14SW14,N32.92798 W3.94972,1037,4/25/2017,April,Tenebrionidae Other,0,0,,NWT
VB14SW2,REG,VB14SW211,N32.92865 W3.92263,1040,4/25/2017,April,Messor,1,0.0006,,NWT
VB14SW2,REG,VB14SW211,N32.92865 W3.92263,1040,4/25/2017,April,Other,,0.10722,,NWT
VB14SW2,REG,VB14SW211,N32.92865 W3.92263,1040,4/25/2017,April,Tenebrionidae Diet,0,0,,NWT
VB14SW2,REG,VB14SW211,N32.92865 W3.92263,1040,4/25/2017,April,Tenebrionidae Other,0,0,,NWT
VB14SW2,REG,VB14SW22,N32.92849 W3.92217,1038,4/25/2017,April,Messor,0,0,,NWT
VB14SW2,REG,VB14SW22,N32.92849 W3.92217,1038,4/25/2017,April,Other,,0.0431,,NWT
VB14SW2,REG,VB14SW22,N32.92849 W3.92217,1038,4/25/2017,April,Tenebrionidae Diet,0,0,,NWT
VB14SW2,REG,VB14SW22,N32.92849 W3.92217,1038,4/25/2017,April,Tenebrionidae Other,0,0,,NWT
VB14SW2,REG,VB14SW23,N32.92812 W3.92213,1036,4/25/2017,April,Messor,0,0,,NWT
VB14SW2,REG,VB14SW23,N32.92812 W3.92213,1036,4/25/2017,April,Other,,0.00163,,NWT
VB14SW2,REG,VB14SW23,N32.92812 W3.92213,1036,4/25/2017,April,Tenebrionidae Diet,0,0,,NWT
VB14SW2,REG,VB14SW23,N32.92812 W3.92213,1036,4/25/2017,April,Tenebrionidae Other,0,0,,NWT
VB14SW2,REG,VB14SW24,N32.92821 W3.92267,1038,4/25/2017,April,Messor,0,0,,NWT
VB14SW2,REG,VB14SW24,N32.92821 W3.92267,1038,4/25/2017,April,Other,,0.02879,,NWT
VB14SW2,REG,VB14SW24,N32.92821 W3.92267,1038,4/25/2017,April,Tenebrionidae Diet,0,0,,NWT
VB14SW2,REG,VB14SW24,N32.92821 W3.92267,1038,4/25/2017,April,Tenebrionidae Other,0,0,,NWT
VB14SW3,REG,VB14SW31,N32.90604 W3.92205,1062,4/25/2017,April,Messor,0,0,,NWT
VB14SW3,REG,VB14SW31,N32.90604 W3.92205,1062,4/25/2017,April,Other,,0.03136,,NWT
VB14SW3,REG,VB14SW31,N32.90604 W3.92205,1062,4/25/2017,April,Tenebrionidae Diet,0,0,,NWT
VB14SW3,REG,VB14SW31,N32.90604 W3.92205,1062,4/25/2017,April,Tenebrionidae Other,0,0,,NWT
VB14SW3,REG,VB14SW32,N32.90614 W3.92153,1062,4/25/2017,April,Messor,0,0,,NWT
VB14SW3,REG,VB14SW32,N32.90614 W3.92153,1062,4/25/2017,April,Other,,0.02626,,NWT
VB14SW3,REG,VB14SW32,N32.90614 W3.92153,1062,4/25/2017,April,Tenebrionidae Diet,0,0,,NWT
VB14SW3,REG,VB14SW32,N32.90614 W3.92153,1062,4/25/2017,April,Tenebrionidae Other,0,0,,NWT
VB14SW3,REG,VB14SW33,N32.90567 W3.92146,1062,4/25/2017,April,Messor,1,0.0009,,NWT
VB14SW3,REG,VB14SW33,N32.90567 W3.92146,1062,4/25/2017,April,Other,,0.00514,,NWT
VB14SW3,REG,VB14SW33,N32.90567 W3.92146,1062,4/25/2017,April,Tenebrionidae Diet,0,0,,NWT
VB14SW3,REG,VB14SW33,N32.90567 W3.92146,1062,4/25/2017,April,Tenebrionidae Other,0,0,,NWT
VB14SW3,REG,VB14SW34,N32.90561 W3.92193,1063,4/25/2017,April,Messor,0,0,,NWT
VB14SW3,REG,VB14SW34,N32.90561 W3.92193,1063,4/25/2017,April,Other,,0.01036,,NWT
VB14SW3,REG,VB14SW34,N32.90561 W3.92193,1063,4/25/2017,April,Tenebrionidae Diet,0,0,,NWT
VB14SW3,REG,VB14SW34,N32.90561 W3.92193,1063,4/25/2017,April,Tenebrionidae Other,0,0,,NWT
VB14SW4,EPA,VB14SW41,N32.90579 W3.94901,1048,4/25/2017,April,Messor,0,0,,NWT
VB14SW4,EPA,VB14SW41,N32.90579 W3.94901,1048,4/25/2017,April,Other,,0.04293,,NWT
VB14SW4,EPA,VB14SW41,N32.90579 W3.94901,1048,4/25/2017,April,Tenebrionidae Diet,0,0,,NWT
VB14SW4,EPA,VB14SW41,N32.90579 W3.94901,1048,4/25/2017,April,Tenebrionidae Other,0,0,,NWT
VB14SW4,EPA,VB14SW42,N32.90572 W3.94846,1049,4/25/2017,April,Messor,1,0.00315,,NWT
VB14SW4,EPA,VB14SW42,N32.90572 W3.94846,1049,4/25/2017,April,Other,,0.00983,,NWT
VB14SW4,EPA,VB14SW42,N32.90572 W3.94846,1049,4/25/2017,April,Tenebrionidae Diet,0,0,,NWT
VB14SW4,EPA,VB14SW42,N32.90572 W3.94846,1049,4/25/2017,April,Tenebrionidae Other,0,0,,NWT
VB14SW4,EPA,VB14SW43,N32.90532 W3.94851,1049,4/25/2017,April,Messor,1,0.0011,,NWT
VB14SW4,EPA,VB14SW43,N32.90532 W3.94851,1049,4/25/2017,April,Other,,0.02516,,NWT
VB14SW4,EPA,VB14SW43,N32.90532 W3.94851,1049,4/25/2017,April,Tenebrionidae Diet,0,0,,NWT
VB14SW4,EPA,VB14SW43,N32.90532 W3.94851,1049,4/25/2017,April,Tenebrionidae Other,0,0,,NWT
VB14SW4,EPA,VB14SW44,N32.90539 W3.94907,1049,4/25/2017,April,Messor,0,0,,NWT
VB14SW4,EPA,VB14SW44,N32.90539 W3.94907,1049,4/25/2017,April,Other,,0.03885,,NWT
VB14SW4,EPA,VB14SW44,N32.90539 W3.94907,1049,4/25/2017,April,Tenebrionidae Diet,0,0,,NWT
VB14SW4,EPA,VB14SW44,N32.90539 W3.94907,1049,4/25/2017,April,Tenebrionidae Other,0,0,,NWT
VB14SW5,REG,VB14SW51,N32.91728 W3.93573,1040,4/25/2017,April,Messor,1,0.00125,,NWT
VB14SW5,REG,VB14SW51,N32.91728 W3.93573,1040,4/25/2017,April,Other,,0.62253,,NWT
VB14SW5,REG,VB14SW51,N32.91728 W3.93573,1040,4/25/2017,April,Tenebrionidae Diet,0,0,,NWT
VB14SW5,REG,VB14SW51,N32.91728 W3.93573,1040,4/25/2017,April,Tenebrionidae Other,0,0,,NWT
VB14SW5,REG,VB14SW52,N32.91685 W3.93563,1049,4/25/2017,April,Messor,0,0,,NWT
VB14SW5,REG,VB14SW52,N32.91685 W3.93563,1049,4/25/2017,April,Other,,0.00764,,NWT
VB14SW5,REG,VB14SW52,N32.91685 W3.93563,1049,4/25/2017,April,Tenebrionidae Diet,0,0,,NWT
VB14SW5,REG,VB14SW52,N32.91685 W3.93563,1049,4/25/2017,April,Tenebrionidae Other,0,0,,NWT
VB14SW5,REG,VB14SW53,N32.91700 W3.93513,1048,4/25/2017,April,Messor,10,0.01145,,NWT
VB14SW5,REG,VB14SW53,N32.91700 W3.93513,1048,4/25/2017,April,Other,,0.01892,,NWT
VB14SW5,REG,VB14SW53,N32.91700 W3.93513,1048,4/25/2017,April,Tenebrionidae Diet,0,0,,NWT
VB14SW5,REG,VB14SW53,N32.91700 W3.93513,1048,4/25/2017,April,Tenebrionidae Other,0,0,,NWT
VB14SW5,REG,VB14SW54,N32.91739 W3.93528,1048,4/25/2017,April,Messor,0,0,,NWT
VB14SW5,REG,VB14SW54,N32.91739 W3.93528,1048,4/25/2017,April,Other,,0.00247,,NWT
VB14SW5,REG,VB14SW54,N32.91739 W3.93528,1048,4/25/2017,April,Tenebrionidae Diet,0,0,,NWT
VB14SW5,REG,VB14SW54,N32.91739 W3.93528,1048,4/25/2017,April,Tenebrionidae Other,0,0,,NWT
WA67CHENOPOD5,EPA,WA67CHENOPOD51,N32.34732 W2.30805,1016,4/25/2017,April,Messor,0,0,,WT
WA67CHENOPOD5,EPA,WA67CHENOPOD51,N32.34732 W2.30805,1016,4/25/2017,April,Other,,0.48616,,WT
WA67CHENOPOD5,EPA,WA67CHENOPOD51,N32.34732 W2.30805,1016,4/25/2017,April,Tenebrionidae Diet,4,1.60709,,WT
WA67CHENOPOD5,EPA,WA67CHENOPOD51,N32.34732 W2.30805,1016,4/25/2017,April,Tenebrionidae Other,0,0,,WT
WA67CHENOPOD5,EPA,WA67CHENOPOD52,N32.34725 W2.30752,1016,4/25/2017,April,Messor,0,0,,WT
WA67CHENOPOD5,EPA,WA67CHENOPOD52,N32.34725 W2.30752,1016,4/25/2017,April,Other,,0.15285,,WT
WA67CHENOPOD5,EPA,WA67CHENOPOD52,N32.34725 W2.30752,1016,4/25/2017,April,Tenebrionidae Diet,6,1.9895,,WT
WA67CHENOPOD5,EPA,WA67CHENOPOD52,N32.34725 W2.30752,1016,4/25/2017,April,Tenebrionidae Other,0,0,,WT
WA67CHENOPOD5,EPA,WA67CHENOPOD53,N32.34690 W2.30750,1022,4/25/2017,April,Messor,10,0.0111,,WT
WA67CHENOPOD5,EPA,WA67CHENOPOD53,N32.34690 W2.30750,1022,4/25/2017,April,Other,,0.76739,,WT
WA67CHENOPOD5,EPA,WA67CHENOPOD53,N32.34690 W2.30750,1022,4/25/2017,April,Tenebrionidae Diet,2,0.83495,,WT
WA67CHENOPOD5,EPA,WA67CHENOPOD53,N32.34690 W2.30750,1022,4/25/2017,April,Tenebrionidae Other,5,0.19744,,WT
WA67CHENOPOD5,EPA,WA67CHENOPOD54,N32.34690 W2.30806,1016,4/25/2017,April,Messor,0,0,,WT
WA67CHENOPOD5,EPA,WA67CHENOPOD54,N32.34690 W2.30806,1016,4/25/2017,April,Other,,0.28473,,WT
WA67CHENOPOD5,EPA,WA67CHENOPOD54,N32.34690 W2.30806,1016,4/25/2017,April,Tenebrionidae Diet,12,6.41825,,WT
WA67CHENOPOD5,EPA,WA67CHENOPOD54,N32.34690 W2.30806,1016,4/25/2017,April,Tenebrionidae Other,0,0,,WT
WA67NW1,EPA,WA67NW11,N32.34448 W2.34965,1011,4/25/2017,April,Messor,0,0,,WT
WA67NW1,EPA,WA67NW11,N32.34448 W2.34965,1011,4/25/2017,April,Other,,0.95715,,WT
WA67NW1,EPA,WA67NW11,N32.34448 W2.34965,1011,4/25/2017,April,Tenebrionidae Diet,16,4.6733,,WT
WA67NW1,EPA,WA67NW11,N32.34448 W2.34965,1011,4/25/2017,April,Tenebrionidae Other,0,0,,WT
WA67NW1,EPA,WA67NW12,N32.34451 W2.34913,1010,4/25/2017,April,Messor,0,0,,WT
WA67NW1,EPA,WA67NW12,N32.34451 W2.34913,1010,4/25/2017,April,Other,,0.22229,,WT
WA67NW1,EPA,WA67NW12,N32.34451 W2.34913,1010,4/25/2017,April,Tenebrionidae Diet,11,4.15092,,WT
WA67NW1,EPA,WA67NW12,N32.34451 W2.34913,1010,4/25/2017,April,Tenebrionidae Other,0,0,,WT
WA67NW1,EPA,WA67NW13,N32.34410 W2.34913,1010,4/25/2017,April,Messor,0,0,,WT
WA67NW1,EPA,WA67NW13,N32.34410 W2.34913,1010,4/25/2017,April,Other,,0.00162,,WT
WA67NW1,EPA,WA67NW13,N32.34410 W2.34913,1010,4/25/2017,April,Tenebrionidae Diet,3,0.16851,,WT
WA67NW1,EPA,WA67NW13,N32.34410 W2.34913,1010,4/25/2017,April,Tenebrionidae Other,0,0,,WT
WA67NW1,EPA,WA67NW14,N32.34407 W2.34958,1007,4/25/2017,April,Messor,0,0,,WT
WA67NW1,EPA,WA67NW14,N32.34407 W2.34958,1007,4/25/2017,April,Other,,0.15288,,WT
WA67NW1,EPA,WA67NW14,N32.34407 W2.34958,1007,4/25/2017,April,Tenebrionidae Diet,12,2.04015,,WT
WA67NW1,EPA,WA67NW14,N32.34407 W2.34958,1007,4/25/2017,April,Tenebrionidae Other,0,0,,WT
WA67NW2,EPA,WA67NW21,N32.34391 W2.32256,1014,4/25/2017,April,Messor,0,0,,WT
WA67NW2,EPA,WA67NW21,N32.34391 W2.32256,1014,4/25/2017,April,Other,,0.01269,,WT
WA67NW2,EPA,WA67NW21,N32.34391 W2.32256,1014,4/25/2017,April,Tenebrionidae Diet,2,1.53173,,WT
WA67NW2,EPA,WA67NW21,N32.34391 W2.32256,1014,4/25/2017,April,Tenebrionidae Other,0,0,,WT
WA67NW2,EPA,WA67NW22,N32.34385 W2.32209,1016,4/25/2017,April,Messor,0,0,,WT
WA67NW2,EPA,WA67NW22,N32.34385 W2.32209,1016,4/25/2017,April,Other,,0.21121,,WT
WA67NW2,EPA,WA67NW22,N32.34385 W2.32209,1016,4/25/2017,April,Tenebrionidae Diet,0,0,,WT
WA67NW2,EPA,WA67NW22,N32.34385 W2.32209,1016,4/25/2017,April,Tenebrionidae Other,0,0,,WT
WA67NW2,EPA,WA67NW23,N32.34344 W2.32205,1014,4/25/2017,April,Messor,0,0,,WT
WA67NW2,EPA,WA67NW23,N32.34344 W2.32205,1014,4/25/2017,April,Other,,0.06232,,WT
WA67NW2,EPA,WA67NW23,N32.34344 W2.32205,1014,4/25/2017,April,Tenebrionidae Diet,1,0.04557,,WT
WA67NW2,EPA,WA67NW23,N32.34344 W2.32205,1014,4/25/2017,April,Tenebrionidae Other,0,0,,WT
WA67NW2,EPA,WA67NW24,N32.34351 W2.32263,1013,4/25/2017,April,Messor,2,0.0034,,WT
WA67NW2,EPA,WA67NW24,N32.34351 W2.32263,1013,4/25/2017,April,Other,,0.43723,,WT
WA67NW2,EPA,WA67NW24,N32.34351 W2.32263,1013,4/25/2017,April,Tenebrionidae Diet,3,3.81884,,WT
WA67NW2,EPA,WA67NW24,N32.34351 W2.32263,1013,4/25/2017,April,Tenebrionidae Other,0,0,,WT
WA67NW3,EPA,WA67NW31,N32.32129 W2.32279,1016,4/25/2017,April,Messor,0,0,,WT
WA67NW3,EPA,WA67NW31,N32.32129 W2.32279,1016,4/25/2017,April,Other,,0.39098,,WT
WA67NW3,EPA,WA67NW31,N32.32129 W2.32279,1016,4/25/2017,April,Tenebrionidae Diet,1,0.02015,,WT
WA67NW3,EPA,WA67NW31,N32.32129 W2.32279,1016,4/25/2017,April,Tenebrionidae Other,0,0,,WT
WA67NW3,EPA,WA67NW32,N32.32131 W2.32228,1016,4/25/2017,April,Messor,0,0,,WT
WA67NW3,EPA,WA67NW32,N32.32131 W2.32228,1016,4/25/2017,April,Other,,0.1915,,WT
WA67NW3,EPA,WA67NW32,N32.32131 W2.32228,1016,4/25/2017,April,Tenebrionidae Diet,0,0,,WT
WA67NW3,EPA,WA67NW32,N32.32131 W2.32228,1016,4/25/2017,April,Tenebrionidae Other,1,0.0298,,WT
WA67NW3,EPA,WA67NW33,N32.32086 W2.32226,1014,4/25/2017,April,Messor,0,0,,WT
WA67NW3,EPA,WA67NW33,N32.32086 W2.32226,1014,4/25/2017,April,Other,,0.06975,,WT
WA67NW3,EPA,WA67NW33,N32.32086 W2.32226,1014,4/25/2017,April,Tenebrionidae Diet,1,0.06019,,WT
WA67NW3,EPA,WA67NW33,N32.32086 W2.32226,1014,4/25/2017,April,Tenebrionidae Other,0,0,,WT
WA67NW3,EPA,WA67NW34,N32.32087 W2.32282,1014,4/25/2017,April,Messor,0,0,,WT
WA67NW3,EPA,WA67NW34,N32.32087 W2.32282,1014,4/25/2017,April,Other,,0.12738,,WT
WA67NW3,EPA,WA67NW34,N32.32087 W2.32282,1014,4/25/2017,April,Tenebrionidae Diet,2,0.19621,,WT
WA67NW3,EPA,WA67NW34,N32.32087 W2.32282,1014,4/25/2017,April,Tenebrionidae Other,0,0,,WT
WA67NW4,EPA,WA67NW41,N32.32143 W2.34931,1012,4/25/2017,April,Messor,0,0,,WT
WA67NW4,EPA,WA67NW41,N32.32143 W2.34931,1012,4/25/2017,April,Other,,1.4785,,WT
WA67NW4,EPA,WA67NW41,N32.32143 W2.34931,1012,4/25/2017,April,Tenebrionidae Diet,1,1.2518,,WT
WA67NW4,EPA,WA67NW41,N32.32143 W2.34931,1012,4/25/2017,April,Tenebrionidae Other,1,0.04253,,WT
WA67NW4,EPA,WA67NW42,N32.32149 W2.34881,1010,4/25/2017,April,Messor,0,0,,WT
WA67NW4,EPA,WA67NW42,N32.32149 W2.34881,1010,4/25/2017,April,Other,,1.02665,,WT
WA67NW4,EPA,WA67NW42,N32.32149 W2.34881,1010,4/25/2017,April,Tenebrionidae Diet,0,0,,WT
WA67NW4,EPA,WA67NW42,N32.32149 W2.34881,1010,4/25/2017,April,Tenebrionidae Other,0,0,,WT
WA67NW4,EPA,WA67NW43,N32.32108 W2.34878,1010,4/25/2017,April,Messor,0,0,,WT
WA67NW4,EPA,WA67NW43,N32.32108 W2.34878,1010,4/25/2017,April,Other,,0.09703,,WT
WA67NW4,EPA,WA67NW43,N32.32108 W2.34878,1010,4/25/2017,April,Tenebrionidae Diet,0,0,,WT
WA67NW4,EPA,WA67NW43,N32.32108 W2.34878,1010,4/25/2017,April,Tenebrionidae Other,0,0,,WT
WA67NW4,EPA,WA67NW44,N32.32103 W2.34927,1009,4/25/2017,April,Messor,0,0,,WT
WA67NW4,EPA,WA67NW44,N32.32103 W2.34927,1009,4/25/2017,April,Other,,0.04202,,WT
WA67NW4,EPA,WA67NW44,N32.32103 W2.34927,1009,4/25/2017,April,Tenebrionidae Diet,0,0,,WT
WA67NW4,EPA,WA67NW44,N32.32103 W2.34927,1009,4/25/2017,April,Tenebrionidae Other,0,0,,WT
WA67NW5,EPA,WA67NW51,N32.33265 W2.33594,1009,4/25/2017,April,Messor,0,0,,BP
WA67NW5,EPA,WA67NW51,N32.33265 W2.33594,1009,4/25/2017,April,Other,,0.00397,,BP
WA67NW5,EPA,WA67NW51,N32.33265 W2.33594,1009,4/25/2017,April,Tenebrionidae Diet,1,0.30644,,BP
WA67NW5,EPA,WA67NW51,N32.33265 W2.33594,1009,4/25/2017,April,Tenebrionidae Other,0,0,,BP
WA67NW5,EPA,WA67NW52,N32.33265 W2.33547,1011,4/25/2017,April,Messor,3,0.0066,,WT
WA67NW5,EPA,WA67NW52,N32.33265 W2.33547,1011,4/25/2017,April,Other,,0.05585,,WT
WA67NW5,EPA,WA67NW52,N32.33265 W2.33547,1011,4/25/2017,April,Tenebrionidae Diet,2,1.8377,,WT
WA67NW5,EPA,WA67NW52,N32.33265 W2.33547,1011,4/25/2017,April,Tenebrionidae Other,0,0,,WT
WA67NW5,EPA,WA67NW53,N32.33224 W2.33544,1009,4/25/2017,April,Messor,7,0.0144,,WT
WA67NW5,EPA,WA67NW53,N32.33224 W2.33544,1009,4/25/2017,April,Other,,0.29485,,WT
WA67NW5,EPA,WA67NW53,N32.33224 W2.33544,1009,4/25/2017,April,Tenebrionidae Diet,2,0.20863,,WT
WA67NW5,EPA,WA67NW53,N32.33224 W2.33544,1009,4/25/2017,April,Tenebrionidae Other,0,0,,WT
WA67NW5,EPA,WA67NW54,N32.33225 W2.33596,1012,4/25/2017,April,Messor,0,0,,WT
WA67NW5,EPA,WA67NW54,N32.33225 W2.33596,1012,4/25/2017,April,Other,,0.0804,,WT
WA67NW5,EPA,WA67NW54,N32.33225 W2.33596,1012,4/25/2017,April,Tenebrionidae Diet,4,0.4128,,WT
WA67NW5,EPA,WA67NW54,N32.33225 W2.33596,1012,4/25/2017,April,Tenebrionidae Other,0,0,,WT
WC24NE1,ALF,WC24NE11,N33.87870 W2.71618,1317,4/25/2017,April,Messor,,,inaccessible station,NWT
WC24NE1,ALF,WC24NE11,N33.87870 W2.71618,1317,4/25/2017,April,Other,,,inaccessible station,NWT
WC24NE1,ALF,WC24NE11,N33.87870 W2.71618,1317,4/25/2017,April,Tenebrionidae Diet,,,inaccessible station,NWT
WC24NE1,ALF,WC24NE11,N33.87870 W2.71618,1317,4/25/2017,April,Tenebrionidae Other,,,inaccessible station,NWT
WC24NE1,ALF,WC24NE12,N33.87862 W2.71562,1319,4/25/2017,April,Messor,,,inaccessible station,NWT
WC24NE1,ALF,WC24NE12,N33.87862 W2.71562,1319,4/25/2017,April,Other,,,inaccessible station,NWT
WC24NE1,ALF,WC24NE12,N33.87862 W2.71562,1319,4/25/2017,April,Tenebrionidae Diet,,,inaccessible station,NWT
WC24NE1,ALF,WC24NE12,N33.87862 W2.71562,1319,4/25/2017,April,Tenebrionidae Other,,,inaccessible station,NWT
WC24NE1,ALF,WC24NE13,N33.87807 W2.71579,1316,4/25/2017,April,Messor,,,inaccessible station,NWT
WC24NE1,ALF,WC24NE13,N33.87807 W2.71579,1316,4/25/2017,April,Other,,,inaccessible station,NWT
WC24NE1,ALF,WC24NE13,N33.87807 W2.71579,1316,4/25/2017,April,Tenebrionidae Diet,,,inaccessible station,NWT
WC24NE1,ALF,WC24NE13,N33.87807 W2.71579,1316,4/25/2017,April,Tenebrionidae Other,,,inaccessible station,NWT
WC24NE1,ALF,WC24NE14,N33.87811 W2.71631,1317,4/25/2017,April,Messor,,,inaccessible station,NWT
WC24NE1,ALF,WC24NE14,N33.87811 W2.71631,1317,4/25/2017,April,Other,,,inaccessible station,NWT
WC24NE1,ALF,WC24NE14,N33.87811 W2.71631,1317,4/25/2017,April,Tenebrionidae Diet,,,inaccessible station,NWT
WC24NE1,ALF,WC24NE14,N33.87811 W2.71631,1317,4/25/2017,April,Tenebrionidae Other,,,inaccessible station,NWT
WC24NE2,ALF,WC24NE21,N33.87875 W2.68926,1328,4/25/2017,April,Messor,,,inaccessible station,NWT
WC24NE2,ALF,WC24NE21,N33.87875 W2.68926,1328,4/25/2017,April,Other,,,inaccessible station,NWT
WC24NE2,ALF,WC24NE21,N33.87875 W2.68926,1328,4/25/2017,April,Tenebrionidae Diet,,,inaccessible station,NWT
WC24NE2,ALF,WC24NE21,N33.87875 W2.68926,1328,4/25/2017,April,Tenebrionidae Other,,,inaccessible station,NWT
WC24NE2,ALF,WC24NE22,N33.87870 W2.68871,1327,4/25/2017,April,Messor,,,inaccessible station,NWT
WC24NE2,ALF,WC24NE22,N33.87870 W2.68871,1327,4/25/2017,April,Other,,,inaccessible station,NWT
WC24NE2,ALF,WC24NE22,N33.87870 W2.68871,1327,4/25/2017,April,Tenebrionidae Diet,,,inaccessible station,NWT
WC24NE2,ALF,WC24NE22,N33.87870 W2.68871,1327,4/25/2017,April,Tenebrionidae Other,,,inaccessible station,NWT
WC24NE2,ALF,WC24NE23,N33.87825 W2.68873,1327,4/25/2017,April,Messor,,,inaccessible station,NWT
WC24NE2,ALF,WC24NE23,N33.87825 W2.68873,1327,4/25/2017,April,Other,,,inaccessible station,NWT
WC24NE2,ALF,WC24NE23,N33.87825 W2.68873,1327,4/25/2017,April,Tenebrionidae Diet,,,inaccessible station,NWT
WC24NE2,ALF,WC24NE23,N33.87825 W2.68873,1327,4/25/2017,April,Tenebrionidae Other,,,inaccessible station,NWT
WC24NE2,ALF,WC24NE24,N33.87827 W2.68924,1327,4/25/2017,April,Messor,,,inaccessible station,NWT
WC24NE2,ALF,WC24NE24,N33.87827 W2.68924,1327,4/25/2017,April,Other,,,inaccessible station,NWT
WC24NE2,ALF,WC24NE24,N33.87827 W2.68924,1327,4/25/2017,April,Tenebrionidae Diet,,,inaccessible station,NWT
WC24NE2,ALF,WC24NE24,N33.87827 W2.68924,1327,4/25/2017,April,Tenebrionidae Other,,,inaccessible station,NWT
WC24NE3,ALF,WC24NE31,N33.85604 W2.68924,1306,4/25/2017,April,Messor,,,inaccessible station,NWT
WC24NE3,ALF,WC24NE31,N33.85604 W2.68924,1306,4/25/2017,April,Other,,,inaccessible station,NWT
WC24NE3,ALF,WC24NE31,N33.85604 W2.68924,1306,4/25/2017,April,Tenebrionidae Diet,,,inaccessible station,NWT
WC24NE3,ALF,WC24NE31,N33.85604 W2.68924,1306,4/25/2017,April,Tenebrionidae Other,,,inaccessible station,NWT
WC24NE3,ALF,WC24NE32,N33.85591 W2.68882,1300,4/25/2017,April,Messor,,,inaccessible station,NWT
WC24NE3,ALF,WC24NE32,N33.85591 W2.68882,1300,4/25/2017,April,Other,,,inaccessible station,NWT
WC24NE3,ALF,WC24NE32,N33.85591 W2.68882,1300,4/25/2017,April,Tenebrionidae Diet,,,inaccessible station,NWT
WC24NE3,ALF,WC24NE32,N33.85591 W2.68882,1300,4/25/2017,April,Tenebrionidae Other,,,inaccessible station,NWT
WC24NE3,ALF,WC24NE33,N33.85549 W2.68895,1296,4/25/2017,April,Messor,,,inaccessible station,NWT
WC24NE3,ALF,WC24NE33,N33.85549 W2.68895,1296,4/25/2017,April,Other,,,inaccessible station,NWT
WC24NE3,ALF,WC24NE33,N33.85549 W2.68895,1296,4/25/2017,April,Tenebrionidae Diet,,,inaccessible station,NWT
WC24NE3,ALF,WC24NE33,N33.85549 W2.68895,1296,4/25/2017,April,Tenebrionidae Other,,,inaccessible station,NWT
WC24NE3,ALF,WC24NE34,N33.85555 W2.68944,1298,4/25/2017,April,Messor,,,inaccessible station,NWT
WC24NE3,ALF,WC24NE34,N33.85555 W2.68944,1298,4/25/2017,April,Other,,,inaccessible station,NWT
WC24NE3,ALF,WC24NE34,N33.85555 W2.68944,1298,4/25/2017,April,Tenebrionidae Diet,,,inaccessible station,NWT
WC24NE3,ALF,WC24NE34,N33.85555 W2.68944,1298,4/25/2017,April,Tenebrionidae Other,,,inaccessible station,NWT
